Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude
1870;CA-2013-148201;27.08.2013;30.08.2013;Second Class;CC-12145;Charles Crestani;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10000019;Office Supplies;Paper;Xerox 1931;6.48;1;0;3.1104;47.6038321;-122.3300623
1871;CA-2011-116932;21.07.2011;25.07.2011;Standard Class;ME-18010;Michelle Ellison;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10002067;Office Supplies;Art;Newell 334;99.2;5;0;25.792;37.7792808;-122.4192362
1872;CA-2011-116932;21.07.2011;25.07.2011;Standard Class;ME-18010;Michelle Ellison;Corporate;United States;San Francisco;California;94122;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;801.568;2;0.2;50.098;37.7792808;-122.4192362
1873;CA-2011-116932;21.07.2011;25.07.2011;Standard Class;ME-18010;Michelle Ellison;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";272.848;1;0.2;27.2848;37.7792808;-122.4192362
1874;CA-2014-142888;22.11.2014;26.11.2014;Standard Class;BP-11230;Benjamin Patterson;Consumer;United States;Spokane;Washington;99207;West;FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;70.98;1;0;20.5842;47.6588603;-117.4247133
1875;CA-2011-147914;04.06.2011;09.06.2011;Standard Class;MP-17470;Mark Packer;Home Office;United States;Columbus;Ohio;43229;East;OFF-PA-10001685;Office Supplies;Paper;Easy-staple paper;16.224;2;0.2;5.8812;39.9622601;-83.0007064
1876;US-2013-112977;11.03.2013;17.03.2013;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;Long Beach;New York;11561;East;FUR-BO-10003272;Furniture;Bookcases;"O'Sullivan Living Dimensions 5-Shelf Bookcases";176.784;1;0.2;-22.098;40.5885116;-73.6578609
1877;CA-2014-112039;26.03.2014;30.03.2014;Standard Class;JC-15775;John Castell;Consumer;United States;San Antonio;Texas;78207;Central;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;470.376;3;0.2;47.0376;29.4246002;-98.4951404
1878;CA-2014-118885;30.12.2014;03.01.2015;Standard Class;JG-15160;James Galang;Consumer;United States;Los Angeles;California;90049;West;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;393.568;4;0.2;-44.2764;34.0543942;-118.2439408
1879;CA-2014-118885;30.12.2014;03.01.2015;Standard Class;JG-15160;James Galang;Consumer;United States;Los Angeles;California;90049;West;TEC-PH-10002563;Technology;Phones;Adtran 1202752G1;302.376;3;0.2;22.6782;34.0543942;-118.2439408
1880;US-2014-166611;29.03.2014;03.04.2014;Standard Class;CK-12760;Cyma Kinney;Corporate;United States;Jacksonville;Florida;32216;South;OFF-BI-10001191;Office Supplies;Binders;Canvas Sectional Post Binders;68.742;9;0.7;-48.1194;30.3321838;-81.6556509
1881;CA-2012-109512;05.03.2012;05.03.2012;Same Day;LF-17185;Luke Foster;Consumer;United States;New York City;New York;10011;East;OFF-EN-10002621;Office Supplies;Envelopes;Staple envelope;29.34;3;0;14.67;40.85880085;-73.8632141502538
1882;CA-2012-109512;05.03.2012;05.03.2012;Same Day;LF-17185;Luke Foster;Consumer;United States;New York City;New York;10011;East;FUR-CH-10001146;Furniture;Chairs;"Global Value Mid-Back Manager's Chair, Gray";383.607;7;0.1;63.9345;40.85880085;-73.8632141502538
1883;CA-2012-109512;05.03.2012;05.03.2012;Same Day;LF-17185;Luke Foster;Consumer;United States;New York City;New York;10011;East;OFF-ST-10000689;Office Supplies;Storage;Fellowes Strictly Business Drawer File, Letter/Legal Size;563.4;4;0;67.608;40.85880085;-73.8632141502538
1884;CA-2013-118570;14.11.2013;18.11.2013;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10001289;Office Supplies;Paper;White Computer Printout Paper by Universal;217.056;7;0.2;78.6828;39.9523993;-75.1635898
1885;CA-2014-154718;20.01.2014;24.01.2014;Second Class;DL-12865;Dan Lawera;Consumer;United States;Keller;Texas;76248;Central;OFF-LA-10003714;Office Supplies;Labels;Avery 510;6;2;0.2;2.1;32.9299655;-97.2271248
1886;CA-2013-147578;23.04.2013;27.04.2013;Second Class;PG-18895;Paul Gonzalez;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10001889;Furniture;Furnishings;Ultra Door Pull Handle;31.56;3;0;10.4148;37.7792808;-122.4192362
1887;CA-2011-140165;13.05.2011;15.05.2011;First Class;EH-14005;Erica Hernandez;Home Office;United States;Hialeah;Florida;33012;South;OFF-FA-10002815;Office Supplies;Fasteners;Staples;7.104;2;0.2;2.3976;25.8670439;-80.2914644205857
1888;CA-2011-140165;13.05.2011;15.05.2011;First Class;EH-14005;Erica Hernandez;Home Office;United States;Hialeah;Florida;33012;South;OFF-BI-10004519;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;398.352;8;0.7;-331.96;25.8670439;-80.2914644205857
1889;CA-2011-142587;21.10.2011;22.10.2011;First Class;TB-21520;Tracy Blumstein;Consumer;United States;Fairfield;Ohio;45014;East;OFF-AP-10004708;Office Supplies;Appliances;Fellowes Superior 10 Outlet Split Surge Protector;121.792;4;0.2;13.7016;39.3458953;-84.560503
1890;CA-2011-142587;21.10.2011;22.10.2011;First Class;TB-21520;Tracy Blumstein;Consumer;United States;Fairfield;Ohio;45014;East;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;409.59;3;0.4;-122.877;39.3458953;-84.560503
1891;CA-2011-157623;14.03.2011;18.03.2011;Standard Class;DK-13225;Dean Katz;Corporate;United States;Huntington Beach;California;92646;West;OFF-PA-10001204;Office Supplies;Paper;Xerox 1972;10.56;2;0;4.752;33.6781238;-118.0000111
1892;CA-2011-157623;14.03.2011;18.03.2011;Standard Class;DK-13225;Dean Katz;Corporate;United States;Huntington Beach;California;92646;West;OFF-AR-10003723;Office Supplies;Art;Avery Hi-Liter Fluorescent Desk Style Markers;3.38;1;0;1.2506;33.6781238;-118.0000111
1893;CA-2014-145310;23.12.2014;25.12.2014;Second Class;JP-15520;Jeremy Pistek;Consumer;United States;Port Orange;Florida;32127;South;OFF-EN-10002621;Office Supplies;Envelopes;Staple envelope;7.824;1;0.2;2.934;29.10150985;-81.0105537409739
1894;CA-2013-100083;25.11.2013;30.11.2013;Standard Class;CD-11980;Carol Darley;Consumer;United States;Medford;Oregon;97504;West;OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";24.784;1;0.2;7.745;42.3264181;-122.8718604
1895;US-2014-108063;03.12.2014;06.12.2014;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Charlottesville;Virginia;22901;South;OFF-AR-10001446;Office Supplies;Art;Newell 309;34.65;3;0;10.395;38.0118327;-78.4875552580863
1896;CA-2012-109197;31.12.2012;04.01.2013;Standard Class;JO-15280;"Jas O'Carroll";Consumer;United States;Missoula;Montana;59801;West;OFF-BI-10004632;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;487.984;2;0.2;152.495;46.8700801;-113.9952795
1897;CA-2014-141789;04.10.2014;07.10.2014;First Class;AC-10450;Amy Cox;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793.98;2;0;843.1706;44.9772995;-93.2654691
1898;CA-2011-169775;29.08.2011;02.09.2011;Second Class;RA-19945;Ryan Akin;Consumer;United States;Miami;Florida;33178;South;OFF-EN-10001749;Office Supplies;Envelopes;Jiffy Padded Mailers with Self-Seal Closure;29.808;2;0.2;10.8054;25.7742658;-80.1936588
1899;CA-2011-169775;29.08.2011;02.09.2011;Second Class;RA-19945;Ryan Akin;Consumer;United States;Miami;Florida;33178;South;OFF-BI-10004390;Office Supplies;Binders;GBC DocuBind 200 Manual Binding Machine;505.176;4;0.7;-336.784;25.7742658;-80.1936588
1900;CA-2011-169775;29.08.2011;02.09.2011;Second Class;RA-19945;Ryan Akin;Consumer;United States;Miami;Florida;33178;South;FUR-TA-10001857;Furniture;Tables;Balt Solid Wood Rectangular Table;174.0585;3;0.45;-110.7645;25.7742658;-80.1936588
1901;CA-2013-140543;30.06.2013;04.07.2013;Second Class;Co-12640;Corey-Lock;Consumer;United States;Florence;South Carolina;29501;South;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;191.88;6;0;19.188;34.1984435;-79.7671657
1902;CA-2013-151141;21.08.2013;24.08.2013;First Class;DW-13480;Dianna Wilson;Home Office;United States;Detroit;Michigan;48205;Central;TEC-PH-10004924;Technology;Phones;"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black";14.78;2;0;3.9906;42.3486635;-83.0567374
1903;CA-2014-167094;22.10.2014;23.10.2014;First Class;DK-12835;Damala Kotsonis;Corporate;United States;Springfield;Oregon;97477;West;OFF-PA-10003953;Office Supplies;Paper;Xerox 218;5.184;1;0.2;1.8144;44.0462362;-123.0220288
1904;CA-2014-167094;22.10.2014;23.10.2014;First Class;DK-12835;Damala Kotsonis;Corporate;United States;Springfield;Oregon;97477;West;FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;478.48;2;0.2;47.848;44.0462362;-123.0220288
1905;CA-2014-167094;22.10.2014;23.10.2014;First Class;DK-12835;Damala Kotsonis;Corporate;United States;Springfield;Oregon;97477;West;TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;28.4;2;0.2;6.745;44.0462362;-123.0220288
1906;CA-2014-154410;22.10.2014;25.10.2014;First Class;MD-17860;Michael Dominguez;Corporate;United States;Indianapolis;Indiana;46203;Central;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;909.12;8;0;9.0912;39.7683331;-86.1583501
1907;US-2013-150567;18.05.2013;22.05.2013;Standard Class;RP-19855;Roy Phan;Corporate;United States;Apopka;Florida;32712;South;OFF-BI-10001757;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;2.952;2;0.7;-2.1648;28.7414145;-81.5344293037456
1908;US-2013-150567;18.05.2013;22.05.2013;Standard Class;RP-19855;Roy Phan;Corporate;United States;Apopka;Florida;32712;South;OFF-BI-10000069;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;27.018;6;0.7;-21.6144;28.7414145;-81.5344293037456
1909;CA-2012-157959;03.02.2012;04.02.2012;First Class;RW-19540;Rick Wilson;Corporate;United States;Los Angeles;California;90008;West;FUR-FU-10004093;Furniture;Furnishings;Hand-Finished Solid Wood Document Frame;136.92;4;0;41.076;34.0543942;-118.2439408
1910;CA-2014-105886;19.12.2014;24.12.2014;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Oceanside;New York;11572;East;FUR-FU-10001037;Furniture;Furnishings;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;18.96;2;0;8.532;40.6387141;-73.6401295
1911;CA-2013-105963;16.11.2013;23.11.2013;Standard Class;SC-20770;Stewart Carmichael;Corporate;United States;Los Angeles;California;90008;West;TEC-AC-10003832;Technology;Accessories;Imation�16GB Mini TravelDrive USB 2.0�Flash Drive;99.39;3;0;40.7499;34.0543942;-118.2439408
1912;CA-2014-121503;04.07.2014;07.07.2014;Second Class;FH-14275;Frank Hawley;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;273.896;7;0.2;92.4399;29.7589382;-95.3676973
1913;CA-2014-121503;04.07.2014;07.07.2014;Second Class;FH-14275;Frank Hawley;Corporate;United States;Houston;Texas;77041;Central;TEC-MA-10003674;Technology;Machines;Hewlett-Packard Deskjet 5550 Printer;597.132;3;0.4;49.761;29.7589382;-95.3676973
1914;CA-2011-103366;16.01.2011;18.01.2011;First Class;EH-13990;Erica Hackney;Consumer;United States;Roswell;Georgia;30076;South;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;149.95;5;0;65.978;34.02332;-84.3600219
1915;CA-2014-124597;01.05.2014;06.05.2014;Standard Class;AS-10630;Ann Steele;Home Office;United States;Boynton Beach;Florida;33437;South;OFF-LA-10003190;Office Supplies;Labels;Avery 474;4.608;2;0.2;1.6704;26.5253491;-80.0664308
1916;CA-2014-124597;01.05.2014;06.05.2014;Standard Class;AS-10630;Ann Steele;Home Office;United States;Boynton Beach;Florida;33437;South;OFF-AR-10002280;Office Supplies;Art;Staples in misc. colors;15.528;3;0.2;4.8525;26.5253491;-80.0664308
1917;CA-2014-124597;01.05.2014;06.05.2014;Standard Class;AS-10630;Ann Steele;Home Office;United States;Boynton Beach;Florida;33437;South;OFF-LA-10001569;Office Supplies;Labels;Avery 499;11.952;3;0.2;3.8844;26.5253491;-80.0664308
1918;CA-2012-105634;08.11.2012;14.11.2012;Standard Class;HA-14905;Helen Abelman;Consumer;United States;Franklin;Massachusetts;2038;East;OFF-AR-10001573;Office Supplies;Art;American Pencil;11.65;5;0;3.3785;42.0834313;-71.3967249
1919;CA-2012-123673;30.10.2012;01.11.2012;Second Class;CH-12070;Cathy Hwang;Home Office;United States;Detroit;Michigan;48227;Central;TEC-PH-10001809;Technology;Phones;Panasonic KX T7736-B Digital phone;299.9;2;0;74.975;42.3486635;-83.0567374
1920;US-2014-111423;18.08.2014;20.08.2014;First Class;EH-13765;Edward Hooks;Corporate;United States;Watertown;New York;13601;East;OFF-BI-10003091;Office Supplies;Binders;GBC DocuBind TL200 Manual Binding Machine;895.92;5;0.2;302.373;43.9747838;-75.9107564
1921;US-2014-111423;18.08.2014;20.08.2014;First Class;EH-13765;Edward Hooks;Corporate;United States;Watertown;New York;13601;East;FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;462.564;2;0.1;97.6524;43.9747838;-75.9107564
1922;CA-2012-125178;03.10.2012;09.10.2012;Standard Class;MZ-17515;Mary Zewe;Corporate;United States;Reading;Pennsylvania;19601;East;OFF-ST-10002562;Office Supplies;Storage;Staple magnet;15.008;2;0.2;1.5008;40.335345;-75.9279494
1923;CA-2013-156685;09.07.2013;11.07.2013;Second Class;SC-20230;Scot Coram;Corporate;United States;Arlington;Texas;76017;Central;TEC-PH-10004345;Technology;Phones;Cisco SPA 502G IP Phone;863.64;9;0.2;107.955;32.7355816;-97.1071185
1924;CA-2013-156685;09.07.2013;11.07.2013;Second Class;SC-20230;Scot Coram;Corporate;United States;Arlington;Texas;76017;Central;OFF-AR-10000588;Office Supplies;Art;Newell 345;47.616;3;0.2;3.5712;32.7355816;-97.1071185
1925;CA-2014-126865;06.12.2014;08.12.2014;Second Class;NP-18325;Naresj Patel;Consumer;United States;San Diego;California;92024;West;OFF-PA-10003039;Office Supplies;Paper;Xerox 1960;92.94;3;0;41.823;32.7174209;-117.1627713
1926;CA-2014-102834;10.03.2014;14.03.2014;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94110;West;TEC-AC-10001908;Technology;Accessories;Logitech Wireless Headset h800;199.98;2;0;69.993;37.7792808;-122.4192362
1927;US-2013-139710;10.06.2013;16.06.2013;Standard Class;GM-14680;Greg Matthias;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10001198;Technology;Phones;Avaya 4621SW VoIP phone;177.48;3;0.2;19.9665;34.0543942;-118.2439408
1928;CA-2014-121538;29.11.2014;02.12.2014;First Class;RH-19495;Rick Hansen;Consumer;United States;Denver;Colorado;80219;West;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;88.768;2;0.2;31.0688;39.7391536;-104.9847033
1929;US-2014-101539;17.03.2014;19.03.2014;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Seattle;Washington;98105;West;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;6.48;1;0;3.1104;47.6038321;-122.3300623
1930;US-2014-101539;17.03.2014;19.03.2014;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Seattle;Washington;98105;West;OFF-ST-10004180;Office Supplies;Storage;Safco Commercial Shelving;46.51;1;0;1.8604;47.6038321;-122.3300623
1931;US-2014-101539;17.03.2014;19.03.2014;Second Class;VM-21685;Valerie Mitchum;Home Office;United States;Seattle;Washington;98105;West;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;659.976;3;0.2;49.4982;47.6038321;-122.3300623
1932;CA-2013-152121;28.11.2013;30.11.2013;Second Class;CC-12670;Craig Carreira;Consumer;United States;Scottsdale;Arizona;85254;West;TEC-PH-10002483;Technology;Phones;Motorola Moto X;271.992;1;0.2;23.7993;33.5091215;-111.8992364
1933;CA-2014-161200;07.08.2014;11.08.2014;Second Class;SV-20365;Seth Vernon;Consumer;United States;Lafayette;Louisiana;70506;South;FUR-BO-10000468;Furniture;Bookcases;"O'Sullivan 2-Shelf Heavy-Duty Bookcases";145.74;3;0;23.3184;30.2240897;-92.0198426
1934;CA-2014-161200;07.08.2014;11.08.2014;Second Class;SV-20365;Seth Vernon;Consumer;United States;Lafayette;Louisiana;70506;South;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;15.4;5;0;7.392;30.2240897;-92.0198426
1935;CA-2014-101245;28.11.2014;04.12.2014;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94109;West;OFF-PA-10003129;Office Supplies;Paper;Tops White Computer Printout Paper;244.55;5;0;114.9385;37.7792808;-122.4192362
1936;CA-2014-101245;28.11.2014;04.12.2014;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94109;West;TEC-AC-10001284;Technology;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo;166.16;8;0;59.8176;37.7792808;-122.4192362
1937;CA-2012-141768;25.05.2012;27.05.2012;Second Class;NP-18685;Nora Pelletier;Home Office;United States;San Francisco;California;94109;West;FUR-FU-10002268;Furniture;Furnishings;Ultra Door Push Plate;14.73;3;0;4.8609;37.7792808;-122.4192362
1938;CA-2013-112109;09.07.2013;13.07.2013;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;19.968;2;0.7;-13.312;39.9203827;-105.0691463
1939;CA-2013-112109;09.07.2013;13.07.2013;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";33.488;7;0.2;-1.2558;39.9203827;-105.0691463
1940;CA-2013-112109;09.07.2013;13.07.2013;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;OFF-BI-10001634;Office Supplies;Binders;Wilson Jones Active Use Binders;8.736;4;0.7;-6.1152;39.9203827;-105.0691463
1941;CA-2013-112109;09.07.2013;13.07.2013;Standard Class;JE-15715;Joe Elijah;Consumer;United States;Broomfield;Colorado;80020;West;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;662.88;3;0.2;74.574;39.9203827;-105.0691463
1942;CA-2014-144064;30.08.2014;02.09.2014;First Class;CP-12085;Cathy Prescott;Corporate;United States;Quincy;Illinois;62301;Central;OFF-LA-10004544;Office Supplies;Labels;Avery 505;47.36;4;0.2;17.76;39.9356016;-91.4098726
1943;CA-2014-144064;30.08.2014;02.09.2014;First Class;CP-12085;Cathy Prescott;Corporate;United States;Quincy;Illinois;62301;Central;OFF-ST-10004507;Office Supplies;Storage;Advantus Rolling Storage Box;27.44;2;0.2;2.401;39.9356016;-91.4098726
1944;CA-2014-144064;30.08.2014;02.09.2014;First Class;CP-12085;Cathy Prescott;Corporate;United States;Quincy;Illinois;62301;Central;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;3.24;9;0.8;-5.184;39.9356016;-91.4098726
1945;CA-2013-108581;21.06.2013;27.06.2013;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Carrollton;Texas;75007;Central;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;95.968;4;0.2;26.3912;32.9537349;-96.8902815
1946;CA-2013-108581;21.06.2013;27.06.2013;Standard Class;EA-14035;Erin Ashbrook;Corporate;United States;Carrollton;Texas;75007;Central;OFF-PA-10000809;Office Supplies;Paper;Xerox 206;10.368;2;0.2;3.6288;32.9537349;-96.8902815
1947;CA-2014-157987;03.09.2014;07.09.2014;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;OFF-AR-10000658;Office Supplies;Art;Newell 324;23.1;2;0;6.468;40.85880085;-73.8632141502538
1948;CA-2014-157987;03.09.2014;07.09.2014;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;FUR-FU-10001196;Furniture;Furnishings;DAX Cubicle Frames - 8x10;11.54;2;0;3.462;40.85880085;-73.8632141502538
1949;CA-2014-157987;03.09.2014;07.09.2014;Standard Class;AC-10615;Ann Chong;Corporate;United States;New York City;New York;10009;East;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;254.526;1;0.4;-93.3262;40.85880085;-73.8632141502538
