Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;CountyId;StateId
2393;US-2012-127040;06.12.2012;10.12.2012;Standard Class;SG-20605;Speros Goranitis;Consumer;United States;New York City;New York;10009;East;FUR-FU-10002878;Furniture;Furnishings;"Seth Thomas 14"" Day/Date Wall Clock";113.92;4;0;42.1504;40.85880085;-73.8632141503;061;36
2394;CA-2013-128111;18.03.2013;24.03.2013;Standard Class;CS-12355;Christine Sundaresam;Consumer;United States;Malden;Massachusetts;2148;East;OFF-AR-10000588;Office Supplies;Art;Newell 345;39.68;2;0;10.3168;42.4250964;-71.0661629;017;25
2395;CA-2012-137897;14.11.2012;19.11.2012;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;New York City;New York;10035;East;TEC-AC-10002217;Technology;Accessories;Imation Clip USB flash drive - 8 GB;37.6;2;0;2.256;40.85880085;-73.8632141503;061;36
2396;CA-2012-137897;14.11.2012;19.11.2012;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;New York City;New York;10035;East;TEC-AC-10001267;Technology;Accessories;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;59.9;2;0;23.96;40.85880085;-73.8632141503;061;36
2397;CA-2012-137897;14.11.2012;19.11.2012;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;New York City;New York;10035;East;OFF-PA-10004041;Office Supplies;Paper;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";37;5;0;16.65;40.85880085;-73.8632141503;061;36
2398;CA-2014-169264;15.08.2014;17.08.2014;Second Class;NP-18700;Nora Preis;Consumer;United States;San Francisco;California;94109;West;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;5.76;2;0;2.8224;37.7792808;-122.4192362;075;06
2399;CA-2014-169264;15.08.2014;17.08.2014;Second Class;NP-18700;Nora Preis;Consumer;United States;San Francisco;California;94109;West;OFF-AR-10000246;Office Supplies;Art;Newell 318;16.68;6;0;4.3368;37.7792808;-122.4192362;075;06
2400;CA-2014-147361;10.09.2014;16.09.2014;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Florence;South Carolina;29501;South;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;628.81;7;0;12.5762;34.1984435;-79.7671657;041;45
2401;CA-2014-147361;10.09.2014;16.09.2014;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Florence;South Carolina;29501;South;OFF-ST-10002214;Office Supplies;Storage;X-Rack File for Hanging Folders;56.45;5;0;14.677;34.1984435;-79.7671657;041;45
2402;CA-2014-145877;02.04.2014;05.04.2014;Second Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-ST-10000649;Office Supplies;Storage;Hanging Personal Folder File;94.2;6;0;23.55;37.2153307;-93.298252;077;29
2403;CA-2014-145877;02.04.2014;05.04.2014;Second Class;AS-10090;Adam Shillingsburg;Consumer;United States;Springfield;Missouri;65807;Central;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;28.4;5;0;13.348;37.2153307;-93.298252;077;29
2404;US-2013-110170;28.09.2013;04.10.2013;Standard Class;HM-14860;Harry Marie;Corporate;United States;Huntsville;Texas;77340;Central;FUR-BO-10000780;Furniture;Bookcases;"O'Sullivan Plantations 2-Door Library in Landvery Oak";956.6648;7;0.32;-225.0976;30.7235263;-95.550777;471;48
2405;CA-2014-108574;08.10.2014;12.10.2014;Standard Class;MG-18145;Mike Gockenbach;Consumer;United States;Los Angeles;California;90045;West;TEC-AC-10002049;Technology;Accessories;Logitech G19 Programmable Gaming Keyboard;1115.91;9;0;200.8638;34.0543942;-118.2439408;037;06
2406;CA-2014-108574;08.10.2014;12.10.2014;Standard Class;MG-18145;Mike Gockenbach;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;128.744;7;0.2;-28.9674;34.0543942;-118.2439408;037;06
2407;CA-2014-108574;08.10.2014;12.10.2014;Standard Class;MG-18145;Mike Gockenbach;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10000702;Technology;Phones;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";79.92;10;0.2;26.973;34.0543942;-118.2439408;037;06
2408;CA-2014-144589;21.01.2014;26.01.2014;Standard Class;TM-21010;Tamara Manning;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10003631;Office Supplies;Art;Staples in misc. colors;24.2;5;0;7.986;37.7792808;-122.4192362;075;06
2409;CA-2014-144589;21.01.2014;26.01.2014;Standard Class;TM-21010;Tamara Manning;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10003072;Technology;Phones;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;359.976;3;0.2;130.4913;37.7792808;-122.4192362;075;06
2410;CA-2014-155985;24.03.2014;26.03.2014;First Class;BE-11335;Bill Eplett;Home Office;United States;San Francisco;California;94122;West;FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;211.84;8;0;76.2624;37.7792808;-122.4192362;075;06
2411;CA-2011-162684;01.08.2011;06.08.2011;Standard Class;AS-10630;Ann Steele;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;5.68;2;0.2;1.917;39.9523993;-75.1635898;101;42
2412;CA-2012-142041;07.06.2012;09.06.2012;Second Class;EM-13810;Eleni McCrary;Corporate;United States;Los Angeles;California;90036;West;OFF-BI-10004187;Office Supplies;Binders;3-ring staple pack;7.52;5;0.2;2.632;34.0543942;-118.2439408;037;06
2413;CA-2011-151295;12.11.2011;16.11.2011;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10001947;Office Supplies;Paper;Xerox 1974;11.96;2;0;5.8604;34.0543942;-118.2439408;037;06
2414;CA-2011-151295;12.11.2011;16.11.2011;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;629.064;3;0.2;31.4532;34.0543942;-118.2439408;037;06
2415;CA-2013-156300;30.12.2013;03.01.2014;Standard Class;TB-21595;Troy Blackwell;Consumer;United States;Milwaukee;Wisconsin;53209;Central;FUR-CH-10001714;Furniture;Chairs;Global Leather & Oak Executive Chair, Burgundy;754.45;5;0;60.356;43.0349931;-87.9224969;079;55
2416;CA-2012-146087;06.07.2012;11.07.2012;Standard Class;PP-18955;Paul Prost;Home Office;United States;Holyoke;Massachusetts;1040;East;FUR-BO-10002824;Furniture;Bookcases;Bush Mission Pointe Library;301.96;2;0;60.392;42.22415795;-72.6402183064;013;25
2417;CA-2014-168655;13.10.2014;19.10.2014;Standard Class;ML-18040;Michelle Lonsdale;Corporate;United States;Albuquerque;New Mexico;87105;West;TEC-AC-10002842;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;595;5;0;95.2;35.0841034;-106.650985;001;35
2418;CA-2014-168655;13.10.2014;19.10.2014;Standard Class;ML-18040;Michelle Lonsdale;Corporate;United States;Albuquerque;New Mexico;87105;West;OFF-BI-10002082;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;79.872;3;0.2;29.952;35.0841034;-106.650985;001;35
2419;CA-2013-107202;22.05.2013;29.05.2013;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Sparks;Nevada;89431;West;TEC-MA-10000112;Technology;Machines;Panasonic KX MB2061 Multifunction Printer;2396.4;10;0.2;179.73;39.5348431;-119.7527682;031;32
2420;CA-2014-159597;10.11.2014;15.11.2014;Standard Class;MC-17590;Matt Collister;Corporate;United States;Coachella;California;92236;West;OFF-ST-10002289;Office Supplies;Storage;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";63.56;2;0;3.178;33.6795519;-116.1763379;065;06
2421;CA-2014-159597;10.11.2014;15.11.2014;Standard Class;MC-17590;Matt Collister;Corporate;United States;Coachella;California;92236;West;TEC-AC-10004171;Technology;Accessories;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;99.99;1;0;43.9956;33.6795519;-116.1763379;065;06
2422;CA-2013-155551;19.04.2013;24.04.2013;Standard Class;CR-12580;Clay Rozendal;Home Office;United States;Elmhurst;Illinois;60126;Central;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;230.376;3;0.2;-48.9549;41.8994745;-87.9403417;043;17
2423;CA-2013-155551;19.04.2013;24.04.2013;Standard Class;CR-12580;Clay Rozendal;Home Office;United States;Elmhurst;Illinois;60126;Central;OFF-PA-10001560;Office Supplies;Paper;Adams Telephone Message Books, 5 1/4” x 11”;9.664;2;0.2;3.2616;41.8994745;-87.9403417;043;17
2424;US-2014-147669;26.12.2014;31.12.2014;Standard Class;SV-20935;Susan Vittorini;Consumer;United States;Fairfield;Ohio;45014;East;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;158.928;7;0.2;41.7186;39.3458953;-84.560503;017;39
2425;US-2014-147669;26.12.2014;31.12.2014;Standard Class;SV-20935;Susan Vittorini;Consumer;United States;Fairfield;Ohio;45014;East;OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;13.023;1;0.7;-10.4184;39.3458953;-84.560503;017;39
2426;US-2014-147669;26.12.2014;31.12.2014;Standard Class;SV-20935;Susan Vittorini;Consumer;United States;Fairfield;Ohio;45014;East;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;273.06;2;0.4;-104.673;39.3458953;-84.560503;017;39
2427;US-2014-147669;26.12.2014;31.12.2014;Standard Class;SV-20935;Susan Vittorini;Consumer;United States;Fairfield;Ohio;45014;East;OFF-FA-10002975;Office Supplies;Fasteners;Staples;39.312;13;0.2;12.7764;39.3458953;-84.560503;017;39
2428;CA-2013-169922;12.06.2013;18.06.2013;Standard Class;MZ-17515;Mary Zewe;Corporate;United States;Arlington;Texas;76017;Central;OFF-BI-10003784;Office Supplies;Binders;Computer Printout Index Tabs;1.344;4;0.8;-2.1504;32.7355816;-97.1071185;439;48
2429;CA-2013-169922;12.06.2013;18.06.2013;Standard Class;MZ-17515;Mary Zewe;Corporate;United States;Arlington;Texas;76017;Central;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;8.272;4;0.8;-13.6488;32.7355816;-97.1071185;439;48
2430;CA-2013-169922;12.06.2013;18.06.2013;Standard Class;MZ-17515;Mary Zewe;Corporate;United States;Arlington;Texas;76017;Central;FUR-FU-10004415;Furniture;Furnishings;Stacking Tray, Side-Loading, Legal, Smoke;12.544;7;0.6;-9.0944;32.7355816;-97.1071185;439;48
2431;CA-2014-100748;14.05.2014;21.05.2014;Standard Class;RB-19795;Ross Baird;Home Office;United States;San Francisco;California;94110;West;OFF-LA-10000240;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters by Universal;58.48;8;0;27.4856;37.7792808;-122.4192362;075;06
2432;CA-2014-129805;29.12.2014;03.01.2015;Standard Class;HM-14860;Harry Marie;Corporate;United States;Seattle;Washington;98103;West;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;7.4;2;0;3.034;47.6038321;-122.3300623;033;53
2433;CA-2011-148586;25.03.2011;01.04.2011;Standard Class;AZ-10750;Annie Zypern;Consumer;United States;New York City;New York;10009;East;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;366.786;7;0.1;65.2064;40.85880085;-73.8632141503;061;36
2434;US-2014-112613;29.05.2014;02.06.2014;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Houston;Texas;77070;Central;TEC-PH-10001536;Technology;Phones;Spigen Samsung Galaxy S5 Case Wallet;54.368;4;0.2;4.0776;29.7589382;-95.3676973;201;48
2435;CA-2012-154746;14.11.2012;17.11.2012;First Class;PJ-18835;Patrick Jones;Corporate;United States;Springfield;Virginia;22153;South;OFF-EN-10001532;Office Supplies;Envelopes;Brown Kraft Recycled Envelopes;33.96;2;0;16.98;38.7890522;-77.1870367;059;51
2436;CA-2012-154746;14.11.2012;17.11.2012;First Class;PJ-18835;Patrick Jones;Corporate;United States;Springfield;Virginia;22153;South;OFF-AP-10003057;Office Supplies;Appliances;"Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room";826.11;3;0;322.1829;38.7890522;-77.1870367;059;51
2437;CA-2014-140053;04.07.2014;11.07.2014;Standard Class;CA-12265;Christina Anderson;Consumer;United States;Farmington;New Mexico;87401;West;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";545.85;9;0;114.6285;36.7304288;-108.208919;045;35
2438;CA-2011-164210;18.11.2011;20.11.2011;Second Class;PW-19240;Pierre Wener;Consumer;United States;Louisville;Colorado;80027;West;FUR-TA-10000849;Furniture;Tables;Bevis Rectangular Conference Tables;145.98;2;0.5;-99.2664;39.977763;-105.1319295;014;08
2439;CA-2011-164210;18.11.2011;20.11.2011;Second Class;PW-19240;Pierre Wener;Consumer;United States;Louisville;Colorado;80027;West;OFF-PA-10002259;Office Supplies;Paper;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";35.808;4;0.2;12.5328;39.977763;-105.1319295;014;08
2440;CA-2014-139948;18.07.2014;23.07.2014;Standard Class;SW-20455;Shaun Weien;Consumer;United States;Tampa;Florida;33614;South;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;7.904;2;0.2;2.1736;27.9477595;-82.4584439;057;12
2441;CA-2013-146934;23.05.2013;28.05.2013;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Passaic;New Jersey;7055;East;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;345;5;0;86.25;40.8567663;-74.1284763;031;34
2442;CA-2013-146934;23.05.2013;28.05.2013;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Passaic;New Jersey;7055;East;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;174.286;2;0.3;-19.9184;40.8567663;-74.1284763;031;34
2443;CA-2013-146934;23.05.2013;28.05.2013;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Passaic;New Jersey;7055;East;OFF-AP-10003217;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;662.84;4;0;172.3384;40.8567663;-74.1284763;031;34
2444;CA-2013-146934;23.05.2013;28.05.2013;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Passaic;New Jersey;7055;East;TEC-AC-10002399;Technology;Accessories;SanDisk Cruzer 32 GB USB Flash Drive;95.1;5;0;30.432;40.8567663;-74.1284763;031;34
2445;CA-2013-146934;23.05.2013;28.05.2013;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Passaic;New Jersey;7055;East;OFF-EN-10002973;Office Supplies;Envelopes;Ampad #10 Peel & Seel Holiday Envelopes;26.88;6;0;12.9024;40.8567663;-74.1284763;031;34
2446;CA-2013-146934;23.05.2013;28.05.2013;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Passaic;New Jersey;7055;East;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;257.98;2;0;74.8142;40.8567663;-74.1284763;031;34
2447;CA-2012-100573;25.09.2012;01.10.2012;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Los Angeles;California;90004;West;OFF-EN-10000461;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";17.48;2;0;8.2156;34.0543942;-118.2439408;037;06
2448;CA-2013-119165;01.11.2013;07.11.2013;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;492.835;5;0.3;-14.081;39.9523993;-75.1635898;101;42
2449;CA-2012-128027;14.09.2012;17.09.2012;Second Class;CM-12385;Christopher Martinez;Consumer;United States;North Charleston;South Carolina;29406;South;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;269.49;3;0;5.3898;32.8546197;-79.9748102;019;45
2450;CA-2013-140207;06.11.2013;11.11.2013;Standard Class;CS-12400;Christopher Schild;Home Office;United States;San Jose;California;95123;West;OFF-BI-10003963;Office Supplies;Binders;Cardinal Holdit Data Disk Pockets;29.12;5;0.2;9.828;37.3361905;-121.8905832;085;06
2451;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-LA-10000081;Office Supplies;Labels;Avery 496;18.75;5;0;9;40.85880085;-73.8632141503;061;36
2452;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;TEC-PH-10000149;Technology;Phones;Cisco SPA525G2 IP Phone - Wireless;119.7;6;0;31.122;40.85880085;-73.8632141503;061;36
2453;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";9.144;3;0.2;3.0861;40.85880085;-73.8632141503;061;36
2454;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;TEC-AC-10002399;Technology;Accessories;SanDisk Cruzer 32 GB USB Flash Drive;57.06;3;0;18.2592;40.85880085;-73.8632141503;061;36
2455;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;71.6;8;0;13.604;40.85880085;-73.8632141503;061;36
2456;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;107.44;8;0;27.9344;40.85880085;-73.8632141503;061;36
2457;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-LA-10004093;Office Supplies;Labels;Avery 486;7.31;1;0;3.4357;40.85880085;-73.8632141503;061;36
2458;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-AR-10001683;Office Supplies;Art;Lumber Crayons;59.1;6;0;22.458;40.85880085;-73.8632141503;061;36
2459;CA-2014-140949;18.03.2014;23.03.2014;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;46.53;3;0;12.0978;40.85880085;-73.8632141503;061;36
2460;CA-2014-138548;16.08.2014;22.08.2014;Standard Class;JG-15160;James Galang;Consumer;United States;Plainfield;New Jersey;7060;East;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;97.84;2;0;25.4384;40.6337136;-74.4073736;039;34
2461;CA-2012-142419;11.07.2012;13.07.2012;Second Class;SC-20380;Shahid Collister;Consumer;United States;Seattle;Washington;98115;West;OFF-PA-10001763;Office Supplies;Paper;Xerox 1896;29.97;3;0;13.4865;47.6038321;-122.3300623;033;53
2462;CA-2012-142419;11.07.2012;13.07.2012;Second Class;SC-20380;Shahid Collister;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";98.352;3;0.2;34.4232;47.6038321;-122.3300623;033;53
2463;CA-2014-148691;04.12.2014;10.12.2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;83.92;5;0.2;29.372;40.85880085;-73.8632141503;061;36
2464;CA-2014-148691;04.12.2014;10.12.2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;OFF-BI-10001553;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;14.624;2;0.2;5.1184;40.85880085;-73.8632141503;061;36
2465;CA-2014-148691;04.12.2014;10.12.2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;TEC-PH-10000576;Technology;Phones;AT&T 1080 Corded phone;136.99;1;0;36.9873;40.85880085;-73.8632141503;061;36
2466;CA-2014-148691;04.12.2014;10.12.2014;Standard Class;CS-12460;Chuck Sachs;Consumer;United States;New York City;New York;10009;East;OFF-LA-10001317;Office Supplies;Labels;Avery 520;3.15;1;0;1.512;40.85880085;-73.8632141503;061;36
